,endTime,date_time,time_difference,days,month
317,6/9/2022 20:50,2022-06-09 20:50:00,0 days 00:04:00,9.0,6.0
318,6/9/2022 20:53,2022-06-09 20:53:00,0 days 00:03:00,9.0,6.0
319,6/9/2022 20:57,2022-06-09 20:57:00,0 days 00:04:00,9.0,6.0
320,6/9/2022 21:01,2022-06-09 21:01:00,0 days 00:04:00,9.0,6.0
321,6/9/2022 21:04,2022-06-09 21:04:00,0 days 00:03:00,9.0,6.0
322,6/10/2022 3:01,2022-06-10 03:01:00,0 days 05:57:00,10.0,6.0
323,6/10/2022 3:04,2022-06-10 03:04:00,0 days 00:03:00,10.0,6.0
324,6/10/2022 3:08,2022-06-10 03:08:00,0 days 00:04:00,10.0,6.0
325,6/10/2022 3:12,2022-06-10 03:12:00,0 days 00:04:00,10.0,6.0
326,6/10/2022 3:16,2022-06-10 03:16:00,0 days 00:04:00,10.0,6.0
327,6/10/2022 3:19,2022-06-10 03:19:00,0 days 00:03:00,10.0,6.0
328,6/10/2022 3:22,2022-06-10 03:22:00,0 days 00:03:00,10.0,6.0
329,6/10/2022 3:26,2022-06-10 03:26:00,0 days 00:04:00,10.0,6.0
330,6/10/2022 3:31,2022-06-10 03:31:00,0 days 00:05:00,10.0,6.0
331,6/10/2022 3:44,2022-06-10 03:44:00,0 days 00:13:00,10.0,6.0
332,6/10/2022 4:28,2022-06-10 04:28:00,0 days 00:44:00,10.0,6.0
333,6/10/2022 4:35,2022-06-10 04:35:00,0 days 00:07:00,10.0,6.0
334,6/10/2022 4:36,2022-06-10 04:36:00,0 days 00:01:00,10.0,6.0
335,6/10/2022 4:40,2022-06-10 04:40:00,0 days 00:04:00,10.0,6.0
336,6/10/2022 5:01,2022-06-10 05:01:00,0 days 00:21:00,10.0,6.0
337,6/10/2022 6:53,2022-06-10 06:53:00,0 days 01:52:00,10.0,6.0
338,6/10/2022 6:56,2022-06-10 06:56:00,0 days 00:03:00,10.0,6.0
339,6/10/2022 7:00,2022-06-10 07:00:00,0 days 00:04:00,10.0,6.0
340,6/10/2022 7:02,2022-06-10 07:02:00,0 days 00:02:00,10.0,6.0
341,6/10/2022 7:07,2022-06-10 07:07:00,0 days 00:05:00,10.0,6.0
342,6/10/2022 7:11,2022-06-10 07:11:00,0 days 00:04:00,10.0,6.0
343,6/10/2022 7:15,2022-06-10 07:15:00,0 days 00:04:00,10.0,6.0
344,6/10/2022 7:19,2022-06-10 07:19:00,0 days 00:04:00,10.0,6.0
345,6/10/2022 7:19,2022-06-10 07:19:00,0 days 00:00:00,10.0,6.0
346,6/10/2022 7:24,2022-06-10 07:24:00,0 days 00:05:00,10.0,6.0
347,6/10/2022 7:28,2022-06-10 07:28:00,0 days 00:04:00,10.0,6.0
348,6/10/2022 7:32,2022-06-10 07:32:00,0 days 00:04:00,10.0,6.0
349,6/10/2022 7:33,2022-06-10 07:33:00,0 days 00:01:00,10.0,6.0
350,6/10/2022 7:39,2022-06-10 07:39:00,0 days 00:06:00,10.0,6.0
351,6/10/2022 7:41,2022-06-10 07:41:00,0 days 00:02:00,10.0,6.0
352,6/10/2022 7:45,2022-06-10 07:45:00,0 days 00:04:00,10.0,6.0
353,6/10/2022 7:50,2022-06-10 07:50:00,0 days 00:05:00,10.0,6.0
354,6/10/2022 7:55,2022-06-10 07:55:00,0 days 00:05:00,10.0,6.0
355,6/10/2022 7:58,2022-06-10 07:58:00,0 days 00:03:00,10.0,6.0
356,6/10/2022 8:02,2022-06-10 08:02:00,0 days 00:04:00,10.0,6.0
357,6/10/2022 8:17,2022-06-10 08:17:00,0 days 00:15:00,10.0,6.0
358,6/10/2022 15:52,2022-06-10 15:52:00,0 days 07:35:00,10.0,6.0
359,6/10/2022 15:53,2022-06-10 15:53:00,0 days 00:01:00,10.0,6.0
360,6/10/2022 15:53,2022-06-10 15:53:00,0 days 00:00:00,10.0,6.0
361,6/10/2022 15:57,2022-06-10 15:57:00,0 days 00:04:00,10.0,6.0
362,6/10/2022 15:58,2022-06-10 15:58:00,0 days 00:01:00,10.0,6.0
363,6/10/2022 15:58,2022-06-10 15:58:00,0 days 00:00:00,10.0,6.0
364,6/10/2022 15:58,2022-06-10 15:58:00,0 days 00:00:00,10.0,6.0
365,6/10/2022 15:58,2022-06-10 15:58:00,0 days 00:00:00,10.0,6.0
366,6/10/2022 15:58,2022-06-10 15:58:00,0 days 00:00:00,10.0,6.0
367,6/10/2022 16:10,2022-06-10 16:10:00,0 days 00:12:00,10.0,6.0
368,6/10/2022 21:54,2022-06-10 21:54:00,0 days 05:44:00,10.0,6.0
369,6/10/2022 21:58,2022-06-10 21:58:00,0 days 00:04:00,10.0,6.0
370,6/10/2022 21:59,2022-06-10 21:59:00,0 days 00:01:00,10.0,6.0
371,6/10/2022 21:59,2022-06-10 21:59:00,0 days 00:00:00,10.0,6.0
372,6/10/2022 22:02,2022-06-10 22:02:00,0 days 00:03:00,10.0,6.0
373,6/10/2022 22:07,2022-06-10 22:07:00,0 days 00:05:00,10.0,6.0
374,6/10/2022 22:07,2022-06-10 22:07:00,0 days 00:00:00,10.0,6.0
375,6/10/2022 22:11,2022-06-10 22:11:00,0 days 00:04:00,10.0,6.0
376,6/10/2022 22:15,2022-06-10 22:15:00,0 days 00:04:00,10.0,6.0
377,6/10/2022 22:19,2022-06-10 22:19:00,0 days 00:04:00,10.0,6.0
378,6/10/2022 22:19,2022-06-10 22:19:00,0 days 00:00:00,10.0,6.0
379,6/10/2022 22:21,2022-06-10 22:21:00,0 days 00:02:00,10.0,6.0
380,6/10/2022 22:24,2022-06-10 22:24:00,0 days 00:03:00,10.0,6.0
381,6/10/2022 22:28,2022-06-10 22:28:00,0 days 00:04:00,10.0,6.0
382,6/10/2022 22:34,2022-06-10 22:34:00,0 days 00:06:00,10.0,6.0
383,6/10/2022 22:35,2022-06-10 22:35:00,0 days 00:01:00,10.0,6.0
384,6/10/2022 22:38,2022-06-10 22:38:00,0 days 00:03:00,10.0,6.0
385,6/10/2022 22:42,2022-06-10 22:42:00,0 days 00:04:00,10.0,6.0
386,6/10/2022 22:46,2022-06-10 22:46:00,0 days 00:04:00,10.0,6.0
387,6/10/2022 22:46,2022-06-10 22:46:00,0 days 00:00:00,10.0,6.0
388,6/10/2022 22:50,2022-06-10 22:50:00,0 days 00:04:00,10.0,6.0
389,6/10/2022 22:53,2022-06-10 22:53:00,0 days 00:03:00,10.0,6.0
390,6/10/2022 22:56,2022-06-10 22:56:00,0 days 00:03:00,10.0,6.0
391,6/10/2022 23:06,2022-06-10 23:06:00,0 days 00:10:00,10.0,6.0
392,6/11/2022 1:35,2022-06-11 01:35:00,0 days 02:29:00,11.0,6.0
393,6/11/2022 1:38,2022-06-11 01:38:00,0 days 00:03:00,11.0,6.0
394,6/11/2022 1:42,2022-06-11 01:42:00,0 days 00:04:00,11.0,6.0
395,6/11/2022 1:46,2022-06-11 01:46:00,0 days 00:04:00,11.0,6.0
396,6/11/2022 1:49,2022-06-11 01:49:00,0 days 00:03:00,11.0,6.0
397,6/11/2022 1:53,2022-06-11 01:53:00,0 days 00:04:00,11.0,6.0
398,6/11/2022 1:57,2022-06-11 01:57:00,0 days 00:04:00,11.0,6.0
399,6/11/2022 1:59,2022-06-11 01:59:00,0 days 00:02:00,11.0,6.0
400,6/11/2022 2:02,2022-06-11 02:02:00,0 days 00:03:00,11.0,6.0
401,6/11/2022 2:06,2022-06-11 02:06:00,0 days 00:04:00,11.0,6.0
402,6/11/2022 2:10,2022-06-11 02:10:00,0 days 00:04:00,11.0,6.0
403,6/11/2022 2:15,2022-06-11 02:15:00,0 days 00:05:00,11.0,6.0
404,6/11/2022 2:19,2022-06-11 02:19:00,0 days 00:04:00,11.0,6.0
405,6/11/2022 2:22,2022-06-11 02:22:00,0 days 00:03:00,11.0,6.0
406,6/11/2022 2:27,2022-06-11 02:27:00,0 days 00:05:00,11.0,6.0
407,6/11/2022 2:30,2022-06-11 02:30:00,0 days 00:03:00,11.0,6.0
408,6/11/2022 2:35,2022-06-11 02:35:00,0 days 00:05:00,11.0,6.0
409,6/11/2022 2:37,2022-06-11 02:37:00,0 days 00:02:00,11.0,6.0
410,6/11/2022 2:40,2022-06-11 02:40:00,0 days 00:03:00,11.0,6.0
411,6/11/2022 2:44,2022-06-11 02:44:00,0 days 00:04:00,11.0,6.0
412,6/11/2022 2:47,2022-06-11 02:47:00,0 days 00:03:00,11.0,6.0
413,6/11/2022 2:52,2022-06-11 02:52:00,0 days 00:05:00,11.0,6.0
414,6/11/2022 3:05,2022-06-11 03:05:00,0 days 00:13:00,11.0,6.0
415,6/11/2022 6:08,2022-06-11 06:08:00,0 days 03:03:00,11.0,6.0
416,6/11/2022 6:13,2022-06-11 06:13:00,0 days 00:05:00,11.0,6.0
417,6/11/2022 6:17,2022-06-11 06:17:00,0 days 00:04:00,11.0,6.0
418,6/11/2022 6:36,2022-06-11 06:36:00,0 days 00:19:00,11.0,6.0
419,6/11/2022 6:39,2022-06-11 06:39:00,0 days 00:03:00,11.0,6.0
420,6/11/2022 6:42,2022-06-11 06:42:00,0 days 00:03:00,11.0,6.0
421,6/11/2022 6:44,2022-06-11 06:44:00,0 days 00:02:00,11.0,6.0
422,6/11/2022 6:48,2022-06-11 06:48:00,0 days 00:04:00,11.0,6.0
423,6/11/2022 7:10,2022-06-11 07:10:00,0 days 00:22:00,11.0,6.0
424,6/11/2022 19:56,2022-06-11 19:56:00,0 days 12:46:00,11.0,6.0
425,6/11/2022 19:58,2022-06-11 19:58:00,0 days 00:02:00,11.0,6.0
426,6/11/2022 20:00,2022-06-11 20:00:00,0 days 00:02:00,11.0,6.0
427,6/11/2022 20:11,2022-06-11 20:11:00,0 days 00:11:00,11.0,6.0
428,6/11/2022 20:13,2022-06-11 20:13:00,0 days 00:02:00,11.0,6.0
429,6/11/2022 20:15,2022-06-11 20:15:00,0 days 00:02:00,11.0,6.0
430,6/11/2022 20:17,2022-06-11 20:17:00,0 days 00:02:00,11.0,6.0
431,6/11/2022 20:21,2022-06-11 20:21:00,0 days 00:04:00,11.0,6.0
432,6/11/2022 20:24,2022-06-11 20:24:00,0 days 00:03:00,11.0,6.0
433,6/11/2022 20:26,2022-06-11 20:26:00,0 days 00:02:00,11.0,6.0
434,6/11/2022 20:29,2022-06-11 20:29:00,0 days 00:03:00,11.0,6.0
435,6/11/2022 20:32,2022-06-11 20:32:00,0 days 00:03:00,11.0,6.0
436,6/11/2022 20:35,2022-06-11 20:35:00,0 days 00:03:00,11.0,6.0
437,6/11/2022 20:39,2022-06-11 20:39:00,0 days 00:04:00,11.0,6.0
438,6/11/2022 20:43,2022-06-11 20:43:00,0 days 00:04:00,11.0,6.0
439,6/11/2022 20:46,2022-06-11 20:46:00,0 days 00:03:00,11.0,6.0
440,6/11/2022 20:49,2022-06-11 20:49:00,0 days 00:03:00,11.0,6.0
441,6/11/2022 20:51,2022-06-11 20:51:00,0 days 00:02:00,11.0,6.0
442,6/11/2022 20:55,2022-06-11 20:55:00,0 days 00:04:00,11.0,6.0
443,6/11/2022 20:58,2022-06-11 20:58:00,0 days 00:03:00,11.0,6.0
444,6/11/2022 21:00,2022-06-11 21:00:00,0 days 00:02:00,11.0,6.0
445,6/11/2022 21:03,2022-06-11 21:03:00,0 days 00:03:00,11.0,6.0
446,6/11/2022 21:05,2022-06-11 21:05:00,0 days 00:02:00,11.0,6.0
447,6/11/2022 21:09,2022-06-11 21:09:00,0 days 00:04:00,11.0,6.0
448,6/11/2022 21:13,2022-06-11 21:13:00,0 days 00:04:00,11.0,6.0
449,6/11/2022 21:17,2022-06-11 21:17:00,0 days 00:04:00,11.0,6.0
450,6/11/2022 21:20,2022-06-11 21:20:00,0 days 00:03:00,11.0,6.0
451,6/11/2022 21:24,2022-06-11 21:24:00,0 days 00:04:00,11.0,6.0
452,6/11/2022 21:29,2022-06-11 21:29:00,0 days 00:05:00,11.0,6.0
453,6/11/2022 21:56,2022-06-11 21:56:00,0 days 00:27:00,11.0,6.0
454,6/12/2022 5:31,2022-06-12 05:31:00,0 days 07:35:00,12.0,6.0
455,6/12/2022 5:34,2022-06-12 05:34:00,0 days 00:03:00,12.0,6.0
456,6/12/2022 5:34,2022-06-12 05:34:00,0 days 00:00:00,12.0,6.0
457,6/12/2022 5:34,2022-06-12 05:34:00,0 days 00:00:00,12.0,6.0
458,6/12/2022 5:38,2022-06-12 05:38:00,0 days 00:04:00,12.0,6.0
459,6/12/2022 5:42,2022-06-12 05:42:00,0 days 00:04:00,12.0,6.0
460,6/12/2022 5:43,2022-06-12 05:43:00,0 days 00:01:00,12.0,6.0
461,6/12/2022 5:43,2022-06-12 05:43:00,0 days 00:00:00,12.0,6.0
462,6/12/2022 5:48,2022-06-12 05:48:00,0 days 00:05:00,12.0,6.0
463,6/12/2022 5:51,2022-06-12 05:51:00,0 days 00:03:00,12.0,6.0
464,6/12/2022 5:55,2022-06-12 05:55:00,0 days 00:04:00,12.0,6.0
465,6/12/2022 5:55,2022-06-12 05:55:00,0 days 00:00:00,12.0,6.0
466,6/12/2022 5:55,2022-06-12 05:55:00,0 days 00:00:00,12.0,6.0
467,6/12/2022 6:00,2022-06-12 06:00:00,0 days 00:05:00,12.0,6.0
468,6/12/2022 6:05,2022-06-12 06:05:00,0 days 00:05:00,12.0,6.0
469,6/12/2022 6:08,2022-06-12 06:08:00,0 days 00:03:00,12.0,6.0
470,6/12/2022 6:12,2022-06-12 06:12:00,0 days 00:04:00,12.0,6.0
471,6/12/2022 6:15,2022-06-12 06:15:00,0 days 00:03:00,12.0,6.0
472,6/12/2022 6:19,2022-06-12 06:19:00,0 days 00:04:00,12.0,6.0
473,6/12/2022 6:23,2022-06-12 06:23:00,0 days 00:04:00,12.0,6.0
474,6/12/2022 6:27,2022-06-12 06:27:00,0 days 00:04:00,12.0,6.0
475,6/12/2022 6:29,2022-06-12 06:29:00,0 days 00:02:00,12.0,6.0
476,6/12/2022 6:30,2022-06-12 06:30:00,0 days 00:01:00,12.0,6.0
477,6/12/2022 6:31,2022-06-12 06:31:00,0 days 00:01:00,12.0,6.0
478,6/12/2022 6:34,2022-06-12 06:34:00,0 days 00:03:00,12.0,6.0
479,6/12/2022 6:36,2022-06-12 06:36:00,0 days 00:02:00,12.0,6.0
480,6/12/2022 6:36,2022-06-12 06:36:00,0 days 00:00:00,12.0,6.0
481,6/12/2022 6:41,2022-06-12 06:41:00,0 days 00:05:00,12.0,6.0
482,6/12/2022 6:41,2022-06-12 06:41:00,0 days 00:00:00,12.0,6.0
483,6/12/2022 6:42,2022-06-12 06:42:00,0 days 00:01:00,12.0,6.0
484,6/12/2022 6:46,2022-06-12 06:46:00,0 days 00:04:00,12.0,6.0
485,6/12/2022 6:47,2022-06-12 06:47:00,0 days 00:01:00,12.0,6.0
486,6/12/2022 6:52,2022-06-12 06:52:00,0 days 00:05:00,12.0,6.0
487,6/12/2022 6:57,2022-06-12 06:57:00,0 days 00:05:00,12.0,6.0
488,6/12/2022 7:00,2022-06-12 07:00:00,0 days 00:03:00,12.0,6.0
489,6/12/2022 7:01,2022-06-12 07:01:00,0 days 00:01:00,12.0,6.0
490,6/12/2022 7:05,2022-06-12 07:05:00,0 days 00:04:00,12.0,6.0
491,6/12/2022 7:05,2022-06-12 07:05:00,0 days 00:00:00,12.0,6.0
492,6/12/2022 7:09,2022-06-12 07:09:00,0 days 00:04:00,12.0,6.0
493,6/12/2022 7:13,2022-06-12 07:13:00,0 days 00:04:00,12.0,6.0
494,6/12/2022 7:13,2022-06-12 07:13:00,0 days 00:00:00,12.0,6.0
495,6/12/2022 7:13,2022-06-12 07:13:00,0 days 00:00:00,12.0,6.0
496,6/12/2022 7:13,2022-06-12 07:13:00,0 days 00:00:00,12.0,6.0
497,6/12/2022 7:13,2022-06-12 07:13:00,0 days 00:00:00,12.0,6.0
498,6/12/2022 7:13,2022-06-12 07:13:00,0 days 00:00:00,12.0,6.0
499,6/12/2022 7:16,2022-06-12 07:16:00,0 days 00:03:00,12.0,6.0
500,6/12/2022 7:17,2022-06-12 07:17:00,0 days 00:01:00,12.0,6.0
501,6/12/2022 7:20,2022-06-12 07:20:00,0 days 00:03:00,12.0,6.0
502,6/12/2022 7:24,2022-06-12 07:24:00,0 days 00:04:00,12.0,6.0
503,6/12/2022 7:27,2022-06-12 07:27:00,0 days 00:03:00,12.0,6.0
504,6/12/2022 7:30,2022-06-12 07:30:00,0 days 00:03:00,12.0,6.0
505,6/12/2022 7:34,2022-06-12 07:34:00,0 days 00:04:00,12.0,6.0
506,6/12/2022 7:34,2022-06-12 07:34:00,0 days 00:00:00,12.0,6.0
507,6/12/2022 7:35,2022-06-12 07:35:00,0 days 00:01:00,12.0,6.0
508,6/12/2022 7:36,2022-06-12 07:36:00,0 days 00:01:00,12.0,6.0
509,6/12/2022 7:46,2022-06-12 07:46:00,0 days 00:10:00,12.0,6.0
510,6/12/2022 9:30,2022-06-12 09:30:00,0 days 01:44:00,12.0,6.0
511,6/12/2022 9:30,2022-06-12 09:30:00,0 days 00:00:00,12.0,6.0
512,6/12/2022 9:33,2022-06-12 09:33:00,0 days 00:03:00,12.0,6.0
513,6/12/2022 9:34,2022-06-12 09:34:00,0 days 00:01:00,12.0,6.0
514,6/12/2022 9:36,2022-06-12 09:36:00,0 days 00:02:00,12.0,6.0
515,6/12/2022 9:36,2022-06-12 09:36:00,0 days 00:00:00,12.0,6.0
516,6/12/2022 9:39,2022-06-12 09:39:00,0 days 00:03:00,12.0,6.0
517,6/12/2022 9:39,2022-06-12 09:39:00,0 days 00:00:00,12.0,6.0
518,6/12/2022 9:39,2022-06-12 09:39:00,0 days 00:00:00,12.0,6.0
519,6/12/2022 9:42,2022-06-12 09:42:00,0 days 00:03:00,12.0,6.0
520,6/12/2022 9:42,2022-06-12 09:42:00,0 days 00:00:00,12.0,6.0
521,6/12/2022 9:42,2022-06-12 09:42:00,0 days 00:00:00,12.0,6.0
522,6/12/2022 9:45,2022-06-12 09:45:00,0 days 00:03:00,12.0,6.0
523,6/12/2022 9:47,2022-06-12 09:47:00,0 days 00:02:00,12.0,6.0
524,6/12/2022 9:47,2022-06-12 09:47:00,0 days 00:00:00,12.0,6.0
525,6/12/2022 9:49,2022-06-12 09:49:00,0 days 00:02:00,12.0,6.0
526,6/12/2022 9:51,2022-06-12 09:51:00,0 days 00:02:00,12.0,6.0
527,6/12/2022 9:51,2022-06-12 09:51:00,0 days 00:00:00,12.0,6.0
528,6/12/2022 9:52,2022-06-12 09:52:00,0 days 00:01:00,12.0,6.0
529,6/12/2022 9:52,2022-06-12 09:52:00,0 days 00:00:00,12.0,6.0
530,6/12/2022 9:54,2022-06-12 09:54:00,0 days 00:02:00,12.0,6.0
531,6/12/2022 9:54,2022-06-12 09:54:00,0 days 00:00:00,12.0,6.0
532,6/12/2022 9:57,2022-06-12 09:57:00,0 days 00:03:00,12.0,6.0
533,6/12/2022 10:01,2022-06-12 10:01:00,0 days 00:04:00,12.0,6.0
534,6/12/2022 10:04,2022-06-12 10:04:00,0 days 00:03:00,12.0,6.0
535,6/12/2022 10:08,2022-06-12 10:08:00,0 days 00:04:00,12.0,6.0
536,6/12/2022 10:08,2022-06-12 10:08:00,0 days 00:00:00,12.0,6.0
537,6/12/2022 10:13,2022-06-12 10:13:00,0 days 00:05:00,12.0,6.0
538,6/12/2022 10:23,2022-06-12 10:23:00,0 days 00:10:00,12.0,6.0
539,6/12/2022 12:20,2022-06-12 12:20:00,0 days 01:57:00,12.0,6.0
540,6/12/2022 12:21,2022-06-12 12:21:00,0 days 00:01:00,12.0,6.0
541,6/12/2022 12:26,2022-06-12 12:26:00,0 days 00:05:00,12.0,6.0
542,6/12/2022 12:31,2022-06-12 12:31:00,0 days 00:05:00,12.0,6.0
543,6/12/2022 12:35,2022-06-12 12:35:00,0 days 00:04:00,12.0,6.0
544,6/12/2022 12:38,2022-06-12 12:38:00,0 days 00:03:00,12.0,6.0
545,6/12/2022 12:39,2022-06-12 12:39:00,0 days 00:01:00,12.0,6.0
546,6/12/2022 12:40,2022-06-12 12:40:00,0 days 00:01:00,12.0,6.0
547,6/12/2022 12:43,2022-06-12 12:43:00,0 days 00:03:00,12.0,6.0
548,6/12/2022 12:47,2022-06-12 12:47:00,0 days 00:04:00,12.0,6.0
549,6/12/2022 12:50,2022-06-12 12:50:00,0 days 00:03:00,12.0,6.0
550,6/12/2022 12:53,2022-06-12 12:53:00,0 days 00:03:00,12.0,6.0
551,6/12/2022 12:56,2022-06-12 12:56:00,0 days 00:03:00,12.0,6.0
552,6/12/2022 13:09,2022-06-12 13:09:00,0 days 00:13:00,12.0,6.0
553,6/12/2022 15:14,2022-06-12 15:14:00,0 days 02:05:00,12.0,6.0
554,6/12/2022 15:16,2022-06-12 15:16:00,0 days 00:02:00,12.0,6.0
555,6/12/2022 15:28,2022-06-12 15:28:00,0 days 00:12:00,12.0,6.0
556,6/12/2022 19:36,2022-06-12 19:36:00,0 days 04:08:00,12.0,6.0
557,6/12/2022 19:40,2022-06-12 19:40:00,0 days 00:04:00,12.0,6.0
558,6/12/2022 19:42,2022-06-12 19:42:00,0 days 00:02:00,12.0,6.0
559,6/12/2022 19:46,2022-06-12 19:46:00,0 days 00:04:00,12.0,6.0
560,6/12/2022 19:50,2022-06-12 19:50:00,0 days 00:04:00,12.0,6.0
561,6/12/2022 19:52,2022-06-12 19:52:00,0 days 00:02:00,12.0,6.0
562,6/12/2022 19:52,2022-06-12 19:52:00,0 days 00:00:00,12.0,6.0
563,6/12/2022 19:53,2022-06-12 19:53:00,0 days 00:01:00,12.0,6.0
564,6/12/2022 19:57,2022-06-12 19:57:00,0 days 00:04:00,12.0,6.0
565,6/12/2022 19:59,2022-06-12 19:59:00,0 days 00:02:00,12.0,6.0
566,6/12/2022 20:02,2022-06-12 20:02:00,0 days 00:03:00,12.0,6.0
567,6/12/2022 20:05,2022-06-12 20:05:00,0 days 00:03:00,12.0,6.0
568,6/12/2022 20:19,2022-06-12 20:19:00,0 days 00:14:00,12.0,6.0
569,6/12/2022 20:22,2022-06-12 20:22:00,0 days 00:03:00,12.0,6.0
570,6/12/2022 20:27,2022-06-12 20:27:00,0 days 00:05:00,12.0,6.0
571,6/12/2022 20:32,2022-06-12 20:32:00,0 days 00:05:00,12.0,6.0
572,6/12/2022 20:35,2022-06-12 20:35:00,0 days 00:03:00,12.0,6.0
573,6/12/2022 20:37,2022-06-12 20:37:00,0 days 00:02:00,12.0,6.0
574,6/12/2022 20:38,2022-06-12 20:38:00,0 days 00:01:00,12.0,6.0
575,6/12/2022 20:41,2022-06-12 20:41:00,0 days 00:03:00,12.0,6.0
576,6/12/2022 20:46,2022-06-12 20:46:00,0 days 00:05:00,12.0,6.0
577,6/12/2022 20:48,2022-06-12 20:48:00,0 days 00:02:00,12.0,6.0
578,6/12/2022 20:51,2022-06-12 20:51:00,0 days 00:03:00,12.0,6.0
579,6/12/2022 20:54,2022-06-12 20:54:00,0 days 00:03:00,12.0,6.0
580,6/12/2022 20:58,2022-06-12 20:58:00,0 days 00:04:00,12.0,6.0
581,6/12/2022 21:02,2022-06-12 21:02:00,0 days 00:04:00,12.0,6.0
582,6/12/2022 21:08,2022-06-12 21:08:00,0 days 00:06:00,12.0,6.0
583,6/12/2022 21:11,2022-06-12 21:11:00,0 days 00:03:00,12.0,6.0
584,6/12/2022 21:13,2022-06-12 21:13:00,0 days 00:02:00,12.0,6.0
585,6/12/2022 21:16,2022-06-12 21:16:00,0 days 00:03:00,12.0,6.0
586,6/12/2022 21:19,2022-06-12 21:19:00,0 days 00:03:00,12.0,6.0
587,6/12/2022 21:24,2022-06-12 21:24:00,0 days 00:05:00,12.0,6.0
588,6/12/2022 21:27,2022-06-12 21:27:00,0 days 00:03:00,12.0,6.0
589,6/12/2022 21:31,2022-06-12 21:31:00,0 days 00:04:00,12.0,6.0
590,6/12/2022 21:34,2022-06-12 21:34:00,0 days 00:03:00,12.0,6.0
591,6/12/2022 21:37,2022-06-12 21:37:00,0 days 00:03:00,12.0,6.0
592,6/12/2022 21:48,2022-06-12 21:48:00,0 days 00:11:00,12.0,6.0
593,6/13/2022 4:04,2022-06-13 04:04:00,0 days 06:16:00,13.0,6.0
594,6/13/2022 4:08,2022-06-13 04:08:00,0 days 00:04:00,13.0,6.0
595,6/13/2022 4:52,2022-06-13 04:52:00,0 days 00:44:00,13.0,6.0
596,6/13/2022 4:53,2022-06-13 04:53:00,0 days 00:01:00,13.0,6.0
597,6/13/2022 4:53,2022-06-13 04:53:00,0 days 00:00:00,13.0,6.0
598,6/13/2022 4:53,2022-06-13 04:53:00,0 days 00:00:00,13.0,6.0
599,6/13/2022 4:55,2022-06-13 04:55:00,0 days 00:02:00,13.0,6.0
600,6/13/2022 4:58,2022-06-13 04:58:00,0 days 00:03:00,13.0,6.0
601,6/13/2022 4:58,2022-06-13 04:58:00,0 days 00:00:00,13.0,6.0
602,6/13/2022 5:00,2022-06-13 05:00:00,0 days 00:02:00,13.0,6.0
603,6/13/2022 5:03,2022-06-13 05:03:00,0 days 00:03:00,13.0,6.0
604,6/13/2022 5:06,2022-06-13 05:06:00,0 days 00:03:00,13.0,6.0
605,6/13/2022 5:10,2022-06-13 05:10:00,0 days 00:04:00,13.0,6.0
606,6/13/2022 5:13,2022-06-13 05:13:00,0 days 00:03:00,13.0,6.0
607,6/13/2022 5:29,2022-06-13 05:29:00,0 days 00:16:00,13.0,6.0
608,6/13/2022 5:30,2022-06-13 05:30:00,0 days 00:01:00,13.0,6.0
609,6/13/2022 5:31,2022-06-13 05:31:00,0 days 00:01:00,13.0,6.0
610,6/13/2022 5:34,2022-06-13 05:34:00,0 days 00:03:00,13.0,6.0
611,6/13/2022 5:36,2022-06-13 05:36:00,0 days 00:02:00,13.0,6.0
612,6/13/2022 5:36,2022-06-13 05:36:00,0 days 00:00:00,13.0,6.0
613,6/13/2022 5:38,2022-06-13 05:38:00,0 days 00:02:00,13.0,6.0
614,6/13/2022 5:41,2022-06-13 05:41:00,0 days 00:03:00,13.0,6.0
615,6/13/2022 5:44,2022-06-13 05:44:00,0 days 00:03:00,13.0,6.0
616,6/13/2022 5:48,2022-06-13 05:48:00,0 days 00:04:00,13.0,6.0
617,6/13/2022 5:52,2022-06-13 05:52:00,0 days 00:04:00,13.0,6.0
618,6/13/2022 5:56,2022-06-13 05:56:00,0 days 00:04:00,13.0,6.0
619,6/13/2022 5:58,2022-06-13 05:58:00,0 days 00:02:00,13.0,6.0
620,6/13/2022 6:00,2022-06-13 06:00:00,0 days 00:02:00,13.0,6.0
621,6/13/2022 6:04,2022-06-13 06:04:00,0 days 00:04:00,13.0,6.0
622,6/13/2022 6:06,2022-06-13 06:06:00,0 days 00:02:00,13.0,6.0
623,6/13/2022 6:07,2022-06-13 06:07:00,0 days 00:01:00,13.0,6.0
624,6/13/2022 6:10,2022-06-13 06:10:00,0 days 00:03:00,13.0,6.0
625,6/13/2022 6:10,2022-06-13 06:10:00,0 days 00:00:00,13.0,6.0
626,6/13/2022 6:11,2022-06-13 06:11:00,0 days 00:01:00,13.0,6.0
627,6/13/2022 6:16,2022-06-13 06:16:00,0 days 00:05:00,13.0,6.0
628,6/13/2022 6:21,2022-06-13 06:21:00,0 days 00:05:00,13.0,6.0
629,6/13/2022 6:21,2022-06-13 06:21:00,0 days 00:00:00,13.0,6.0
630,6/13/2022 6:24,2022-06-13 06:24:00,0 days 00:03:00,13.0,6.0
631,6/13/2022 6:25,2022-06-13 06:25:00,0 days 00:01:00,13.0,6.0
632,6/13/2022 6:25,2022-06-13 06:25:00,0 days 00:00:00,13.0,6.0
633,6/13/2022 6:25,2022-06-13 06:25:00,0 days 00:00:00,13.0,6.0
